PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
143255,3977,57,0,294.24,1,294.24
143554,3940,57,0,298.18,1,298.18
143855,3933,57,0,300.25,1,300.25
144153,3901,57,0,297.23,1,297.23
144457,3851,57,0,303.32,1,303.32
144760,3886,57,0,302.13,1,302.13
145062,3918,58,0,301.23,1,301.23
145360,3964,58,0,297.7,1,297.7
145656,3977,58,0,295.87,1,295.87
145950,3982,58,0,293.93,1,293.93
146244,4011,58,0,293.59,1,293.59
146539,3974,58,0,294.35,1,294.35
146834,4011,58,0,294.68,1,294.68
147127,4030,58,0,292.79,1,292.79
147417,4050,58,0,289.32,1,289.32
147708,4036,59,0,290.82,1,290.82
148001,4012,59,0,292.39,1,292.39
148295,3982,59,0,293.45,1,293.45
148589,3967,59,0,293.61,1,293.61
148882,3972,59,0,292.36,1,292.36
149177,3958,59,0,294.86,1,294.86
149472,3974,59,0,294.21,1,294.21
149768,3978,59,0,295.68,1,295.68
150063,4007,60,0,294.08,1,294.08
150358,3970,60,0,294.75,1,294.75
150650,4033,60,0,291.46,1,291.46
150941,4054,60,0,290.3,1,290.3
151231,4065,60,0,289.85,1,289.85
151519,4048,60,0,287.52,1,287.52
151810,4024,60,0,290.45,1,290.45
152100,4031,60,0,289.69,1,289.69
152383,4056,60,0,282.45,1,282.45
152672,4065,61,0,288.92,1,288.92
152956,4082,61,0,283.48,1,283.48
153242,4083,61,0,285.64,1,285.64
153530,4054,61,0,287.23,1,287.23
153821,4049,61,0,290.63,1,290.63
154111,4056,61,0,289.71,1,289.71
154402,4035,61,0,290.56,1,290.56
154692,4066,61,0,289.73,1,289.73
154978,4110,61,0,285.3,1,285.3
155265,4122,62,0,286.39,1,286.39
155551,4128,62,0,285.2,1,285.2
155835,4145,62,0,283.18,1,283.18
156118,4139,62,0,282.33,1,282.33
156401,4190,62,0,282.75,1,282.75
156683,4160,62,0,281.58,1,281.58
156966,4150,62,0,282.96,1,282.96
157250,4139,62,0,283.74,1,283.74
157531,4136,63,0,280.85,1,280.85
157814,4182,63,0,282.39,1,282.39
158095,4197,63,0,280.34,1,280.34
158374,4160,63,0,278.49,1,278.49
158652,4189,63,0,277.46,1,277.46
158927,4226,63,0,274.86,1,274.86
159204,4209,63,0,276.48,1,276.48
159481,4210,63,0,276.41,1,276.41
159759,4183,63,0,277.83,1,277.83
160040,4166,64,0,280.12,1,280.12
160320,4184,64,0,279.98,1,279.98
160600,4179,64,0,279.65,1,279.65
